b'id',b'handle',b'message',b'location',b'polarity'
b'5943',b'JamesTWKirkGod',"b'You will not kill, Christians?\n\nI will, kill Christians...\n\nThis, I feel will not be over until, all Christians are dead...\n\nYes?'","b'Calgary, Alberta'",0
,,,,
b'5944',b'JoshuaC70904990',b'@Fortuneplay3 @segalink Almajiri govt no believe in data',b'',0
,,,,
b'5945',b'TweetsByArch',"b""Follow the link below to read a touching story of another real life encounter I had with an almajiri child named Isah; a little boy whom society had traumatized and rejected but still hadn't lost his childhood\xe2\x80\xa6 https://t.co/bUWe0sRraE""",b'Lost',0
,,,,
b'5946',b'ObazuD',b'@YulEdochie The end of looter in Nigeria is near broz just wait and see how they wall fall like dead wood',"b'Lagos, Nigeria'",0
,,,,
b'5947',b'ksmack63',"b'@mitchellvii I am surprised that aren\xe2\x80\x99t letting them congregate by the thousands. As much as the liberals hate Christians, based on their opinions on the coronavirus it will kill us all off and they would have the world they want.'",b'',0
,,,,
b'5948',b'Dharma481516',"b""@carmiris2 OK. If you believe impossible stories that's fine. Not like its easy to make up stories. And real Christians aren't as hateful as you and think God will kill people. If God does exist he loves everyone. That's real Christianity and you give the religion a bad name""",b'',0
,,,,
b'5949',b'allafrica',"b'Many Feared Dead, 300 Injured, 50 Missing As 2 Anambra Communities Clash @vanguardngrnews : https://t.co/05545IeMyu #Nigeria  #Anambra https://t.co/qp0W6IQYz3'",b'Africa',0
,,,,
b'5950',b'JamesTWKirkGod',"b'I am a peaceful entity...\n\nI am Kesare, Emperor of Rome...\nI kill, Christians...\nI am Ra...  Amun Ra...\nI kill, Christians...  Yes, I do...\nI am God..\nI kill Christians..\n\nI am a peaceful entity...\nWhich is why I, crucify Christians...\n\nI would also crucify Christians in Aswan...'","b'Calgary, Alberta'",0
,,,,
b'5951',b'CybokNews',"b'As Northern Governors send Almajiri back to their states, Arewa Youth leader warns South East of war if they are rejected in the\xc2\xa0zone https://t.co/xoqFJ1swEc'",b'Lagos',0
,,,,
b'5952',b'allafrica',"b'Many Feared Dead, 300 Injured, 50 Missing As 2 Anambra Communities Clash @vanguardngrnews : https://t.co/05545IeMyu #Nigeria #Anambra https://t.co/kO60MJsOur'",b'Africa',0
,,,,
b'5953',b'ElvisChinedu12',"b""VIDEO:listen @MaziNnamdiKanu ordered them to realise Orji uzo kalu\n\nif they don't release Orji Uzo kalu and Olisa metu, IPOB will expose all their loots to the world\n\nLet's sing this song \nObey oo.. 3x NIGERIA must obey BIAFRA obey\n\nObey oo...3x\nAso Rock must obey @MaziNnamdiKanu https://t.co/0xuQQSrbq9""",b'BIAFRA ',0
,,,,
b'5954',b'OkigboAro',"b'@Cia\n@fbi\n@interpol\n@usdept\n@mossad\n@biaframMbranch anywhere you see buhari look alive arrest him, his fake not original buhari# the real buhari is dead buried in Saudi Arabia in 2017 https://t.co/SDIOX1vOV4'",b'',1
,,,,
b'5955',b'HarunaA56724268',"b""@aguekels23 @OnyeOzi5 @ShehuSani If you're once in a classroom, let me tell you a little wisdom of an Almajiri like me who was educated in UK up to PhD that in most times 'visuals can be deceptive'. If you once did calculus, try to differentiate and integrate what I mean with visuals ........................""",b'',0
,,,,
b'5956',b'Bible_Made_Easy',"b'05/08/2020 Igbo Bible of Nigeria Daily Scripture (English Translation):\n\nMatthew 6:23 - But if thine eye be evil, thy whole body shall be full of darkness. If therefore the light that is in thee be darkness, how great is that darkness! https://t.co/PsshwmkCX0'","b'Gadsden, AL'",0
,,,,
b'5957',b'chocolateberr',"b'Nigeria news : Taraba commissioner, Kefas is\xc2\xa0dead https://t.co/4sbS8qh9xP'","b'Federal Capital Territory, Nig'",0
,,,,
b'5958',b'kiki_queenj',"b'Nigeria news : Taraba commissioner, Kefas is\xc2\xa0dead https://t.co/6e0wxLvZbL'","b'Lagos, Nigeria'",0
,,,,
b'5959',b'loreginadaniels',"b'Nigeria news : Taraba commissioner, Kefas is\xc2\xa0dead https://t.co/THyuECntYn'",b'',0
,,,,
b'5960',b'chocolateberr16',"b'Nigeria news : Taraba commissioner, Kefas is\xc2\xa0dead https://t.co/ey7x3R4PfA'","b'Abuja, Nigeria'",0
,,,,
b'5961',b'cuteberry002',"b'Nigeria news : Taraba commissioner, Kefas is\xc2\xa0dead https://t.co/S6wSQqKyMP'",b'',0
,,,,
b'5962',b'wowplus1',"b'Nigeria news : Taraba commissioner, Kefas is\xc2\xa0dead https://t.co/zBULY5wybe'",b'',0
,,,,
b'5963',b'Don_dontizzy72',"b""After God in heaven, the next Savior I see  in Africa is  #MNK  because without him by now we would have being consumed by darkness or demon's from that very gravitational center of iniquity which is Aso rock in the#zoo called #Nigeria, I also commend the efforts of #IPOB...?""",b'',0
,,,,
b'5964',b'DominicChidieb4',b'@AloyEjimakor Because Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac is a zoo',b'',0
,,,,
b'5965',b'Barrtecforever',"b'@Patricia344130 My father, dead now. Straight after the war fighting in Borneo until VJ Day then applied to Crown Agents; Went and served for the UK Gov in Nigeria until 1960 their independence. He said he did it to improve their lives so they wouldn\xe2\x80\x99t need to come here. He died disappointed.'","b'North Lincolnshire, England'",0
,,,,
b'5966',b'unbeat4best',b'D fear of ipob is d beginning of wisdom https://t.co/5SprnHGYCS',b'uae dubai',0
,,,,
b'5967',b'ObinnaDuke3',b'@Ikoro_ @Oddy4real And the aviation minister did Mia Mia?\nWhat stops him from engaging the gov constructively since all efforts are to stop the virus? He went on TV to confront him. That\xe2\x80\x99s an affront. Please quit supporting excesses of the FG in matters as this. Why are there movements of almajiri',"b'Iju, Nigeria'",0
,,,,
b'5968',b'Adomsfree',b'@AbdulMahmud01 @segalink Buhari is either dead or not in Nigeria #whereisbuhari let him do a live broadcast now  @legitngnews @SaharaReporters @MobilePunch @AIT_Online @channelstv @cablenews',b'Bodija Estate',1
,,,,
b'5969',b'KynediChrystine',"b'@CloutRed @HoodHealer Devil is not a person.\nDevil = hate, evil, negative: energy\n\nThose who allow such energies to consume them (INCLUDING self-proclaimed Christians) will be acting in what is claimed to be: \nThe devil\xe2\x80\x99s favor. \n\nThe devil cannot kill on it/his/(whatever tf)\xe2\x80\x99s own.'","b'DFW, Texas'",0
,,,,
b'5970',b'OsitaAmakeze',b'@OvieAli Every Northern Child #Almajiri deserves this opportunity too. There are more MMC in them. Take all of them back to the portal that leads to this citadel!',b'#TeamYowamca ',0
,,,,
b'5971',b'OkigboAro',b'Biafrans open Twitter account now@the zoo called nigeria must be destroy completely because she is evil and wicked.',b'',0
,,,,
b'5972',b'JChukwubuzo',b'@aleeyu_legend @chisom_onyeche @SaharaReporters What about your almajiri brothers?',"b'Uyo, Nigeria'",0
,,,,
b'5973',b'globalissuesweb',"b'Nigeria: Many Feared Dead, 300 Injured, 50 Missing As 2 Anambra Communities Clash https://t.co/yMzdVdwZ60 https://t.co/SIY7JdvKIJ'","b'Greater Portland, Oregon, USA'",0
,,,,
b'5974',b'allafrica',b'Judge Who Annulled June 12 Election Is Dead @THISDAYLIVE : https://t.co/EeVmyAzRRE #Nigeria #NigeriaJune12 #Abeola https://t.co/V9RAU7OPYc',b'Africa',0
,,,,
b'5975',b'AMToluwalase',b'@AnyebeAnthony5 @BashirAhmaad Is it your IPOB government?',b'Lagos',0
,,,,
b'5976',b'AquosAndy',"b'Curious since stupid Christians blow sway the COVID-19, why don\xe2\x80\x99t Catholics walk with cross? Remember we used them to kill vampires back then even Lincoln was in on this he might be Catholic #justsaying'","b'Pomona/ La Verne, California'",0
,,,,
b'5977',b'kut_trut',b'@chronichaotic @noontj who tf is Arne',b'they/she',0
,,,,
b'5978',b'OnyekaFerdinan1',b'Nawaooh for this country called Nigeria aka zoo https://t.co/Qv6SkmwEmE',b'',0
,,,,
b'5979',b'thenationalrep',b'Group calls for probe into dead fishes across Niger DeltaBusiness \xe2\x80\x94 The Guardian Nigeria News \xe2\x80\x93 Nigeria and World News https://t.co/31ur2jOsX6 https://t.co/VZjEWPKxKF',"b'Nigeria, London, USA'",0
,,,,
b'5980',b'qrsupport',"b'@ArneVanhoof Hello, Arne. Allow us to inform you that our privilege club team will assist you in refunding the Qmiles to your account. Did you place the request for the voucher? If not yet, kindly get in touch with our team for further guidance and advice at +974() 40 23 00 23. Thank you.'",b'150+ destinations',0
,,,,
b'5981',b'BazeCityMedia',"b'""Nnamdi Kanu is dead and buried"" PAF wages war against IPOB. https://t.co/El6KWlTKtl'","b'Lagos, Nigeria'",0
,,,,
b'5982',b'ktothep5',"b'Why is it always the ""god fearing"" Christians just out here doing the Lord\'s work? \xf0\x9f\xa4\xac\xf0\x9f\xa4\xac God didn\'t tell you to act a fool and kill that man. https://t.co/9SMBx1bEYb'",b'',0
,,,,
b'5983',b'Vivadiablos',"b'@TheDoctor3396 @angie_eeee @anthony78245766 @TimRunsHisMouth @IlhanMN @joe_warmington Muslims are a protected class in the U.S. You don\'t think there is Muslim privilege, you\'re mistaken.\n\nHere\'s a litmus test you can try. Compose a tweet and end it with ""stupid fucking Christians""\nA week later do it again with ""stupid fucking Muslims"" and let me know what happens'","b'Phoenix, AZ'",0
,,,,
b'5984',b'KayodeBalewa',"b'AND OF COURSE, I WONT ALLOW, THE HAUSA FULANI AND ISLAMIC EXTREMISTS KILL MY PEOPLE AND DESTROY ME,NOR TAKE THAT FROM IGBOS AND OTHERS . INDEED, BUHARI CAN TAG ME AS AN ENEMY OF THE STATE,'",b'',1
,,,,
b'5985',b'benedict_chieme',b'16 Almajiri Children Test Positive For COVID-19 In Jigawa https://t.co/wrPCTbkxG7',b'',0
,,,,
b'5986',b'OsitaMmaduako',"b""I don't understand this . A patient of a deadly virus( a pandemic) on the street protesting of Ill-treatment and hunger. Zoo (Nigeria) . U guys are strange. Na wa. https://t.co/foChyuWMXs""",b'',0
,,,,
b'5987',b'VictorUdeze2',"b'@MaziNnamdiKanu @AFP @SkyNews @StateDept @EUinNigeria @USEmbassyAbuja @UKinNigeria @10DowningStreet @daily_trust @DailyPostNGR @IDF Nigeria is a, ZOO COUNTRY \xf0\x9f\x9a\xae \xf0\x9f\x9a\xae'",b'',0
,,,,
b'5988',b'olusma23',"b""@mrmacaronii @debo_macaroni @Twitter @TwitterSupport Why won't dey continue to send money to fake account when they are sycophants.\nSome pple can even send money to fake Buhari acct.""",b'Nigeria',0
,,,,
b'5989',b'Joseph310588',"b'@CenturyParamode Anybody noticed the lady with disability is giving alms to the one without disability, probably an almajiri'",b'Ketu',0
,,,,
b'5990',b'AnctNightmare',"b""@maliklendell It's also interesting that Christians and Muslims are willing to kill each other while seemingly unaware that they both worship the same God, with some different interpretations. \nSuch disagreement and ignorance goes a long way to show how much it's all BS.""",b'USA',0
,,,,
b'5991',b'GakatheGenius',b'@Melodee2020 @EbonyJadeHilton @Techjunkie00 @Yamiche Why do wypipo always talk about Chicago and stuff? It\xe2\x80\x99s like I bet Melody didn\xe2\x80\x99t comment on Dylan roof killing Christians in a church. Hypocrites... see how stupid you sound now?',b'',0
,,,,
b'5992',b'Abkrsuleiman',b'Almajiri can be a Lawyer \nAlmajiri can be a Doctor \nAlmajiri can be a Engineer \nAlmajiri can be a Professor \nAlmajiri can be a Governor \nAlmajiri can be a Senator \nAlmajiri can be a President \nAlmajiri can be a whatever you think. \n\nI stand for Almajiri child right they deserve. https://t.co/tGnYhLCiz7',b'Kaduna Nigeria ',0
,,,,
b'5993',b'hamazaabdullah1',b'I recommend borno state government with regards to the issue of almajiri. And i urge all other governors to liase with borno aim at strengthen the strategy he adopted......kudos to @ProfZulum',"b'Kano, Nigeria'",0
,,,,
b'5994',b'olujoe10',"b'@arinzeesq @henryshield This is incoherent with what is on ground, they are to be relocated to their various homes, state and parents. How come S/E became a destination for Almajiri or u just want to be mischievous with the info you have. \n\nThe constitution here in not implied.'",b'Nigeria',0
,,,,
b'5995',b'chriscve4ik',"b'@ShehuSani, @DrCOmole, \nPlease, sir what is the difference between ""indigenous and resident almajiri""? Looking at the current trend of their transfer from one state to the other by some state Governors.'",b'Nigeria',0
,,,,
b'5996',b'andy_osun',b'@olucozy_mide @AjuriNgelale @APCNigeria @MBuhari Divided because some tribal  elections looser say so! divided because of noise of biafraud!',b'',0
,,,,
b'5997',b'sethmola',"b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nSo, many gullible IPOBians still not believed NK is dead?\n\n\xe2\x80\x9cWe officially welcome them to the shouting bout they long started and would like to assure them that in this war of propaganda, IPOB will not win. PAF now fully in the battle.\xe2\x80\x9d https://t.co/CPJIXNDeOt'",b'Nigeria',0
,,,,
b'5998',b'Knower_Lanche',"b""We don't practice almajiri in the south.Every truck bringing them to the south should be seized.The driver/owners of truck should be stiffly fined.And almajiri returned.When Gej gave them school they rejected it.Actions have consequences. https://t.co/s4etDY1B3y""",b'',0
,,,,
b'5999',b'johnpistolance',b'@dondekojo Nigeria is just an evil zoo. I wonder how the daughter of a judge will be accused of stealing when the brother is a Police also',b'',0
,,,,
b'6000',b'AIfeanyichiukwu',b'All thanks to our great Leader Mazi Nnamdi Kaun the brave leader of IPOB worldwide.....  By our fruit you shall no us.  Give us Biafra in peace or get ready to give us Biafra with tears and big damage that will last forever.  Warning from Above....let my pple go. https://t.co/WZKDBOyMmA',b'',0
,,,,
b'6001',b'aduaka_chinedu',"b""@OrientalTimes @orientaltines is like you guys don't know what to say again but let tell you guys one thing IPBO and #biafra is not a zoo called Nigeria so thing before you writer anything about #IPOB""",b'',0
,,,,
b'6002',b'mustykabir',b'Elrufa\xe2\x80\x99i climbing up trailer to ensure no Almajiri is getting into Kaduna again. Weh don Sir \xf0\x9f\x98\x86 https://t.co/ntwlu9TRZE',b'',0
,,,,
b'6003',b'eonsintelligenc',"b'A group identified as Peace Accord Forum (PAF) has criticized the comments credited to Nnamdi Kanu, the leader of the Indigenous People of Biafra (IPOB) about Aisha Buhari, which states that \xe2\x80\x9cthe First Lady, Aisha Buha https://t.co/Zm7W6pRnYP https://t.co/SD8VnJlgSv'",b'',0
,,,,
b'6004',b'auwal_ada',b'#MC_Almajiri....  Shaut out to those that took just 4 clothes to their home.... Please keep washing them after use.... #Linkup',b'',0
,,,,
b'6005',b'SadiqShawai',b'How many Northern governors can recite the holy Quran as this boy i.e Almajiri. #SupportAlmajiri #AlmajiriIsAHumanBeing https://t.co/4bQU4IXTcq',b'Kano',0
,,,,
b'6006',b'StStoba',"b'When Christians are silent over issues, they not stupid, just that the world has refuse to understand that it is a victory process. Christmas are not empty people, yet they are not noisy. #gospeltruth #word\xe2\x80\xa6 https://t.co/fRKuisUTAn'","b'Abuja, Nigeria'",0
,,,,
b'6007',b'demiankaye',"b'@renoomokri @GEJonathan Almajiri is their vehicle to power.  Nothern political machinery,  indispensible!!!'",b'Awka',0
,,,,
b'6008',b'memeboy50492870',b'Don\xe2\x80\x99t even lie and say they arne\xe2\x80\x99t relevant.  This got 1 million views #ReleaseTheMuppetShow https://t.co/MHRFKm3OqI',b'',0
,,,,
b'6009',b'Edujandonblog',"b'New post on my blog: Nnamdi Kanu Is Dead And Buried, IPOB Knows His Grave \xe2\x80\x93 Coalition Makes Stunning Claim https://t.co/GcAxrnJoE0'","b'Lagos, Nigeria'",1
,,,,
b'6010',b'Kelechi04308492',"b""@ShehuSani There's a system in place with favourable exploitation of Almajiri for political and demographic gains.\nUr inexcusable .Join to solve the gains gone sour.""",b'',0
,,,,
b'6011',b'teenuhrae',"b""Christians aren't stupid or weak for turning their cheeks. On the contrary, we live in real power and marvelous light as we actively wait for the One who will bring both justice and glory. Our joy is deeply rooted in truth, so we stand firmly and love genuinely and (1/3) https://t.co/QId86BJlcs""",b'United States',0
,,,,
b'6012',b'meccuno',"b'@TheNationNews Some times when these IPOB guys attack people like this, it is always justified.'",b'Nigeria',0
,,,,
b'6013',b'AbdulazeezShit1',"b'@TheNationNews Goodnight Nnamdi Kanu,may ur soul continue to roast in hell fire,Biafraud, pls accept my condolences.'",b'Nigeria',0
,,,,
b'6014',b'tomsmithJFT96',b'@LPyro_ @sizeofficial @NewBalanceUK Them and the Arne ones \xf0\x9f\x94\xa5',b'murdishaw',0
,,,,
b'6015',b'Iraborchijioke',"b'Nigeria is dead, Until the Judiciary is been overhauled nothing will change https://t.co/sr1IELbuTG'",b'Globally Roaming',1
